"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Dm_00009883",843.828195986858,0.653195088063115,0.067702961387742,9.64795445685453,5.01459865822821e-22,1.97790504631422e-21
"Dm_00009884",499.561765332597,-0.532495858188611,0.0817996581858299,-6.50975651975102,7.5272711393391e-11,2.04258763391054e-10
"Dm_00009885",480.154937885164,0.932960782392097,0.086440093938627,10.7931486406586,3.708614704328e-27,1.65954285510785e-26
"Dm_00009886",0,NA,NA,NA,NA,NA
"Dm_00009887",0,NA,NA,NA,NA,NA
"Dm_00009888",11.7908458964092,0.138169244193315,0.568197109948314,0.243171325186578,0.80787267942787,0.841474882262889
"Dm_00009889",504.655510692484,-1.01611691707414,0.0840838909058048,-12.0845610987775,1.27448910249702e-33,6.45595904341793e-33
"Dm_00009890",16.1280668060634,0.548633160131871,0.451280534190975,1.21572529405777,0.224089585347328,0.276944821186898
"Dm_00009891",36.1184542120159,2.21622846686786,0.355814014934621,6.22861487700275,4.70576976393434e-10,1.23042038827577e-09
"Dm_00009892",2524.35344485457,0.181942696542427,0.0403383069678765,4.51041975280017,6.46994735542862e-06,1.33710574172244e-05
"Dm_00009893",163.686842074883,0.757738189844649,0.14438837399254,5.24791691250569,1.53828641815523e-07,3.50900345877691e-07
"Dm_00009894",808.412723481095,0.642810947008377,0.0699457068170456,9.19014155779073,3.92324728733232e-20,1.47405031913341e-19
"Dm_00009895",41.7831274258638,0.535407984501428,0.284588780710164,1.88133904353281,0.0599258130870934,0.0833999705183221
"Dm_00009896",1604.17597134471,0.104419408871386,0.0500034390061734,2.0882445477099,0.0367757807328622,0.0529309267212863
"Dm_00009897",1092.79787739182,-0.262487890952473,0.0599738961167048,-4.37670233132245,1.20488343896019e-05,2.43903159901847e-05
"Dm_00009898",1723.96370205256,-0.913483360554991,0.0510999055940536,-17.8764197298496,1.80033260890833e-71,1.49890335107966e-70
"Dm_00009899",5363.36455052696,-0.109449970309458,0.0321291319282128,-3.40656481332911,0.000657859287975859,0.00115783813530463
"Dm_00009900",744.465741386507,0.526749735484245,0.0693400052031961,7.5966209396818,3.03963224456359e-14,9.4027054277028e-14
"Dm_00009901",762.375184442766,0.256356585860308,0.0703762215164583,3.64265913026257,0.000269836061374951,0.000491678052166017
"Dm_00009902",120.375967597943,1.93980700094623,0.186804061976845,10.3841799820534,2.92673523413284e-25,1.25324102800625e-24
"Dm_00009903",733.861830055019,-1.98606183231249,0.0784932157414731,-25.3023374510967,3.01052293276324e-141,4.21473210586853e-140
"Dm_00009904",26.2741238371209,2.10736893674445,0.410045206192076,5.13935757550913,2.75679352761592e-07,6.18712623126368e-07
"Dm_00009905",0,NA,NA,NA,NA,NA
"Dm_00009906",0,NA,NA,NA,NA,NA
"Dm_00009907",1022.78713529366,-0.159393052987554,0.058557191791948,-2.72200643695267,0.00648868785698915,0.0103212706846462
"Dm_00009908",0,NA,NA,NA,NA,NA
"Dm_00009909",243.377401670104,0.385436918165623,0.118059283928776,3.2647743179448,0.00109551325179219,0.00188945926440813
"Dm_00009910",0,NA,NA,NA,NA,NA
"Dm_00009911",0,NA,NA,NA,NA,NA
"Dm_00009912",40.8283113013154,0.659633381551701,0.289422797230515,2.2791341520562,0.0226590919152405,0.0335856603212003
"Dm_00009913",1119.29073947944,0.391580778510752,0.0571925062242448,6.84671479468676,7.55651545076566e-12,2.13676197637661e-11
"Dm_00009914",0,NA,NA,NA,NA,NA
"Dm_00009915",0,NA,NA,NA,NA,NA
"Dm_00009916",586.158795347752,-0.38441643412832,0.0812699794823397,-4.73011604748657,2.2439153222803e-06,4.77044413273939e-06
"Dm_00009917",830.254274990869,-0.460035606511498,0.0654178224831941,-7.03226718727426,2.03204194499605e-12,5.87474890764711e-12
"Dm_00009918",313.108871855953,0.702660669317605,0.105891714582427,6.63565296008732,3.23069145098292e-11,8.92105687638114e-11
"Dm_00009919",30.8987001413247,-2.80638812975113,0.400539439346195,-7.0065213411494,2.44316309926193e-12,7.0416959499981e-12
"Dm_00009920",2460.03264806865,-1.08297783867758,0.0429060982348697,-25.240650705392,1.43458887376174e-140,2.00142032763169e-139
"Dm_00009921",1545.259730873,-1.04924932166844,0.0532933176494757,-19.6881967185761,2.72208721256603e-86,2.57136006939089e-85
"Dm_00009922",582.131003604608,0.841593431861565,0.0790876343650256,10.6412770924115,1.91486552957396e-26,8.42035674752472e-26
"Dm_00009923",0.846909416461004,1.74572727359812,2.01091185067838,0.868127199613052,0.385324702397133,0.448270875155138
"Dm_00009924",0.104597374872495,0.605821269589892,4.08001718448786,0.148484979890088,0.881960038867441,NA
"Dm_00009925",75.9899990020483,-1.19355612484582,0.21738435156388,-5.49053377696825,4.00720844971336e-08,9.47729080879593e-08
"Dm_00009926",0,NA,NA,NA,NA,NA
"Dm_00009927",0,NA,NA,NA,NA,NA
"Dm_00009928",0,NA,NA,NA,NA,NA
"Dm_00009929",0,NA,NA,NA,NA,NA
"Dm_00009930",0.302627715656126,-0.348256238647204,3.20315429117,-0.108722904671569,0.913422274244254,NA
"Dm_00009931",6.11799811349176,-0.024326901695512,0.720906277200495,-0.0337448881565867,0.973080583765726,0.97944618828904
"Dm_00009932",751.090317479814,0.0487246275427229,0.0726862227869398,0.670341994321896,0.502639802587177,0.565509535330099
"Dm_00009933",239.182511039335,1.16404523024995,0.123922648182483,9.39332113477621,5.81375554959994e-21,2.23204693629314e-20
"Dm_00009934",2051.26264897253,-1.2483312596273,0.0499018274639729,-25.0157423699271,4.12131112528238e-138,5.67061226369463e-137
"Dm_00009935",3.45771302573163,-3.50633131927747,1.32118658789585,-2.65392591129898,0.00795612935954978,0.0125346049041563
"Dm_00009936",150.509073683889,1.40671688592204,0.176098042785537,7.98825962895697,1.36856994725856e-15,4.46844649990439e-15
"Dm_00009937",435.120842727265,1.06249147051549,0.0930446346389591,11.4191589298864,3.35464658993413e-30,1.59432891987306e-29
"Dm_00009938",1757.01826738628,0.08255126299046,0.0477641160067827,1.72831133269037,0.0839324223762396,0.113811255221133
"Dm_00009939",794.504305382379,0.144441879792689,0.0681700507725115,2.11884659254109,0.0341034336979472,0.0492796772651753
"Dm_00009940",648.420542034244,1.59798043469151,0.0870144207368954,18.364547176879,2.52547372039841e-75,2.18446651209813e-74
"Dm_00009941",2149.2020109409,0.283664518889105,0.0429904670865512,6.59831209365586,4.15865123205968e-11,1.14184517871344e-10
"Dm_00009942",100.866083241538,0.347367749005644,0.182252292628415,1.90597190299205,0.056653851106731,0.0791491990055797
"Dm_00009943",61.6029774612024,0.597424651865922,0.245342777268946,2.43506109499618,0.0148892755085508,0.0226590348789822
"Dm_00009944",203.733995357068,1.34995943550443,0.14412304147779,9.36671486850669,7.48251830155959e-21,2.86447985314729e-20
"Dm_00009945",2564.65409909014,-2.44956643536145,0.0448904060438381,-54.5677050229687,0,0
"Dm_00009946",2018.67685808787,0.431036231417358,0.0463084640525046,9.30793625391352,1.30340184478273e-20,4.96359741080753e-20
"Dm_00009947",573.976880045627,-0.621613651295308,0.0832577783575996,-7.46613305756756,8.25858388298425e-14,2.51434283286747e-13
"Dm_00009948",1897.71781715192,0.219872368623011,0.0447257856218356,4.91600908885248,8.83262985947226e-07,1.92797357811042e-06
"Dm_00009949",442.219921296726,-0.691929357604399,0.0891163613684832,-7.76433582990862,8.20741654222946e-15,2.60482109299397e-14
"Dm_00009950",1.89991598351521,-2.68364914280036,1.55435626333931,-1.7265341325514,0.0842513641979666,0.114214700940009
"Dm_00009951",1.56303811279204,-1.30721584584771,1.5973709361212,-0.818354595221288,0.413154740195388,0.476009946908099
"Dm_00009952",0.104573012715937,0.606630611032682,4.07999175917534,0.148684273606302,0.881802771136198,NA
"Dm_00009953",986.868281769584,-1.09335412753075,0.0612931202103805,-17.8381215343248,3.57513919859348e-71,2.96421644849186e-70
"Dm_00009954",1105.96218592484,-0.22671485899339,0.0586734492542314,-3.8640110965871,0.000111540151042755,0.00020998417611602
"Dm_00009955",86.9718852267592,-0.593997829725156,0.197131737983323,-3.01320241885864,0.00258506429457313,0.00429555543528133
"Dm_00009956",736.567358632506,-0.072956258016428,0.0707713288927747,-1.03087308317982,0.302600340578574,0.361899151714375
"Dm_00009957",643.622658984473,0.125725201254707,0.0804095755075949,1.56356006683348,0.117920919059836,0.155191261353359
"Dm_00009958",931.495064029306,-0.568076341702991,0.0772218434084935,-7.35642036797724,1.88907487932992e-13,5.66510049082409e-13
"Dm_00009959",718.64049910414,-0.591763552226364,0.0705156091551523,-8.39195121925889,4.78139306019738e-17,1.63451937084551e-16
"Dm_00009960",302.074614789489,2.93843872302311,0.138225198309368,21.258343333655,2.75987991542392e-100,2.92087291049032e-99
"Dm_00009961",0,NA,NA,NA,NA,NA
"Dm_00009962",0,NA,NA,NA,NA,NA
"Dm_00009963",243.128772259173,0.330156947551663,0.120634889633389,2.73682803171631,0.0062034712361451,0.00988823057284529
"Dm_00009964",765.663489531451,0.370115607277088,0.0693771417603802,5.33483504632434,9.56314533180632e-08,2.21524973363585e-07
"Dm_00009965",1103.83741257754,0.0864686898182008,0.0604522926976565,1.43036245541028,0.152613018029053,0.195966108480987
"Dm_00009966",328.332297877818,-0.191179670628906,0.10252021989978,-1.86479965431011,0.0622094917832712,0.0862406902465482
"Dm_00009967",755.299246548116,-0.407932662433627,0.0711801087974981,-5.73099239837023,9.9844741679587e-09,2.43331641236179e-08
"Dm_00009968",6232.79247805445,-0.613171295140662,0.0312210231873413,-19.6396925065952,7.08257217593926e-86,6.6746360400106e-85
"Dm_00009969",1001.23673608071,0.629293239295117,0.0599103732205428,10.5039111837704,8.28736031921376e-26,3.5919376984848e-25
"Dm_00009970",502.227705127864,1.04349080861721,0.0860711698150134,12.1235811115372,7.92203678476239e-34,4.02951152669319e-33
"Dm_00009971",4.06686072276948,0.750497885494227,0.974216882918057,0.770360172004279,0.441086272058523,0.503909654135824
"Dm_00009972",2292.18527514175,-0.167551087505088,0.0415676644319347,-4.0308035054374,5.55865000902475e-05,0.000107310311792031
"Dm_00009973",404.920391971761,3.95229627767558,0.149027167307432,26.5206428403909,5.60304143078856e-155,8.49051789540517e-154
"Dm_00009974",0,NA,NA,NA,NA,NA
"Dm_00009975",971.382972590258,0.97493637430672,0.0650424979902932,14.9892209621503,8.63602282404292e-51,5.77008923717473e-50
"Dm_00009976",36.7210925614146,2.0277754391058,0.342619380081034,5.91844932597276,3.24991102054982e-09,8.15382191138888e-09
"Dm_00009977",14.7809044166971,1.82064444811465,0.519497673206926,3.50462483667267,0.000457251136241537,0.00081662195113137
"Dm_00009978",1365.70183726552,-0.31794367845935,0.0538093810901223,-5.90870350147391,3.44810670653147e-09,8.63483623128584e-09
"Dm_00009979",387.194199856531,-0.244624399144125,0.0933502593806901,-2.62050047602467,0.00878008075346521,0.0137528242185738
"Dm_00009980",5.29332211245599,-0.0234979517529723,0.781028935196106,-0.0300858914363682,0.975998552641345,0.981765705265703
"Dm_00009981",9.81282611310709,2.75921295185043,0.745205943921356,3.70261801366095,0.000213386046011837,0.000392573408632033
"Dm_00009982",278.443583694783,-4.26221869406722,0.174132891307603,-24.4768157357365,2.60855922345866e-132,3.43556911059963e-131
"Dm_00009983",309.030045649995,-1.02551474371179,0.105020145713278,-9.76493354438502,1.59216357667227e-22,6.36467688081679e-22
"Dm_00009984",0,NA,NA,NA,NA,NA
"Dm_00009985",1769.87207051271,0.227417915168659,0.0474147895262568,4.7963497769556,1.61583032359861e-06,3.47160537570151e-06
"Dm_00009986",507.483263712989,0.218367068146975,0.0964571211916288,2.26387710362152,0.0235816745520581,0.0348498297175871
"Dm_00009987",69.7377819864457,0.332729898248677,0.220642028116356,1.50800779474893,0.131552532062333,0.171160551106713
"Dm_00009988",186.848953184388,1.38894680061466,0.147475156203929,9.41817480561961,4.58997058141185e-21,1.76856993122447e-20
"Dm_00009989",1144.07044391882,0.999683465907213,0.0601557626678115,16.6182493841464,5.14120693804617e-62,3.8898152918494e-61
"Dm_00009990",146.571626457235,1.65801713267174,0.169390001395249,9.78816411249083,1.26573147654282e-22,5.06609181781844e-22
"Dm_00009991",0,NA,NA,NA,NA,NA
"Dm_00009992",0,NA,NA,NA,NA,NA
"Dm_00009993",538.306792254611,2.54673491636807,0.097415712748239,26.1429583023207,1.18506838632034e-150,1.74296547039505e-149
"Dm_00009994",94.6784315291345,-2.43877830679941,0.217877941797223,-11.1933235952319,4.39639183840304e-29,2.04390070302514e-28
"Dm_00009995",79.9333085100354,-1.76361516761129,0.232144997566873,-7.59704144433806,3.02977527711145e-14,9.37402629240864e-14
"Dm_00009996",442.603464832072,-1.60185097150098,0.0940738381794729,-17.0275923944444,5.12706539954519e-65,4.01189733611355e-64
"Dm_00009997",656.166593260333,-2.4750792789123,0.084864512157635,-29.1650681301845,5.38101822941745e-187,9.5145915698495e-186
"Dm_00009998",194.15662450541,-1.63710163351767,0.147253611416127,-11.1175652520423,1.03045787128825e-28,4.75198468482842e-28
"Dm_00009999",0,NA,NA,NA,NA,NA
"Dm_00010000",0,NA,NA,NA,NA,NA
"Dm_00010001",3758.44738647729,-0.369374404792722,0.0358642065380927,-10.2992493198029,7.10132827362443e-25,3.01260485245329e-24
"Dm_00010002",1852.14989822783,-0.277836372566435,0.0474893968044153,-5.85049276811625,4.90118774753875e-09,1.2151968753659e-08
"Dm_00010003",621.913721187307,-2.97840367553472,0.0926627094466572,-32.1424194621601,1.12719583936169e-226,2.32141413403677e-225
"Dm_00010004",10129.4647592285,-0.434841873875662,0.0368651663863266,-11.7954675510958,4.11906550937931e-32,2.02934994707782e-31
"Dm_00010005",2397.93755936361,-1.18600169237811,0.0424644694452046,-27.9292714090895,1.17727875926783e-171,1.92232803120447e-170
"Dm_00010006",0,NA,NA,NA,NA,NA
"Dm_00010007",2568.91099704298,-0.247128079636988,0.0421904762657047,-5.85743754302841,4.70063508184495e-09,1.16709949696948e-08
"Dm_00010008",654.760935395195,-0.258182562367265,0.227939935474053,-1.13267805323501,0.25734947732219,0.313712678914428
"Dm_00010009",0,NA,NA,NA,NA,NA
"Dm_00010010",4483.30982395647,0.450738042185705,0.032838121051295,13.7260606805617,7.08841249528663e-43,4.20262233232963e-42
"Dm_00010011",625.815348978802,0.145160246058255,0.0746320844115747,1.9450112803729,0.0517736206675013,0.0727120833703139
"Dm_00010012",0.397006209552034,-0.348485310702282,2.92932994708011,-0.118964171669922,0.90530374101937,NA
"Dm_00010013",654.468370744413,-0.381201479023005,0.0722738178241735,-5.27440628569512,1.33186554865439e-07,3.04987299793469e-07
"Dm_00010014",2.51202400079006,0.70825763350595,1.1520988458411,0.614754225353712,0.538717043195318,0.600398863528909
"Dm_00010015",4631.83489843459,0.138152182040292,0.0354698168787407,3.89492233671765,9.82301982164159e-05,0.000185801374924242
"Dm_00010016",1.95912056060784,-1.41671839382797,1.52477328468552,-0.929133798484777,0.352819750569224,0.414950878186735
"Dm_00010017",2057.7575804016,1.66134828851718,1.07954125522597,1.53893913778165,0.123819155272032,0.162153541424262
"Dm_00010018",350.129026691525,1.28604411897823,0.307431985838894,4.18318255164302,2.87456383130138e-05,5.65581832392532e-05
"Dm_00010019",2840.30657542162,-0.560115682736839,0.0384670651578322,-14.5609154334665,4.97866059660844e-48,3.17784311395805e-47
"Dm_00010020",7342.4793078118,-0.759255144330952,0.0304428136665877,-24.9403735359806,2.716002592088e-137,3.71783348833124e-136
"Dm_00010021",661.407752147659,-0.151736263551766,0.0715308147348397,-2.12127128866409,0.0338989790801439,0.049010793570696
"Dm_00010022",21.5052955810534,0.504210733065441,0.393580105256142,1.28108795727188,0.200162773301342,0.250058919382315
"Dm_00010023",131.025957488242,0.994276464107673,0.163372317284491,6.08595434424962,1.15799439827569e-09,2.97149236068114e-09
"Dm_00010024",69.351521188916,3.9215676431215,0.352300550357658,11.1313128496118,8.83249406964026e-29,4.08254101971067e-28
"Dm_00010025",0,NA,NA,NA,NA,NA
"Dm_00010026",0,NA,NA,NA,NA,NA
"Dm_00010027",240.383310811693,0.0856235159200971,0.12109262366558,0.707091095462286,0.479509869242158,0.54238449337369
"Dm_00010028",156.865523662622,-0.291388082973414,0.145494470420852,-2.00274334914966,0.0452048433062064,0.0641056276662456
"Dm_00010029",570.29312700013,-0.32968562011915,0.078426901071906,-4.20373131684594,2.62550573046462e-05,5.18491209414968e-05
"Dm_00010030",0,NA,NA,NA,NA,NA
"Dm_00010031",2092.11021133107,0.455276903104365,0.0473739278861882,9.61028404058301,7.23491270688457e-22,2.83966330967787e-21
"Dm_00010032",1229.48952952517,0.163998583904982,0.0559081708679863,2.9333562761734,0.00335318863214923,0.005497717673325
"Dm_00010033",0,NA,NA,NA,NA,NA
"Dm_00010034",3.3533261692317,0.153745174660359,1.01105372884167,0.15206429715313,0.879136223420957,0.902774680561006
"Dm_00010035",0,NA,NA,NA,NA,NA
"Dm_00010036",2.11323419788371,0.72823855723981,1.33042914726413,0.547371168722023,0.584123758691765,0.643299957782906
"Dm_00010037",11.5568816002735,1.74553051680045,0.592259795269821,2.94723790259176,0.00320626426444102,0.00527086919658776
"Dm_00010038",1291.15132263272,0.625907216916947,0.0601384829558994,10.4077653135337,2.28522971239471e-25,9.8090788245011e-25
"Dm_00010039",71.0048333041108,0.382449944170369,0.213471028934722,1.79157774279207,0.0732006310476393,0.100270952980152
"Dm_00010040",855.519023282947,-0.0211342419089346,0.0648331207446332,-0.325979093188787,0.744440173137089,0.787085011598262
"Dm_00010041",401.168928310479,-0.325289628798642,0.0928680887463513,-3.50270618454418,0.000460557181118923,0.000822067597575572
"Dm_00010042",0,NA,NA,NA,NA,NA
"Dm_00010043",2149.2584248375,0.1251680851824,0.0432358813765696,2.89500482463233,0.00379152705094459,0.00618219032700381
"Dm_00010044",674.057406404153,0.674971040970341,0.0741194785507075,9.10652711228361,8.50612173168028e-20,3.15592302226636e-19
"Dm_00010045",75.2239835251176,-1.57169613913793,0.239616529570875,-6.55921418256349,5.40920633533272e-11,1.47659706206063e-10
"Dm_00010046",0,NA,NA,NA,NA,NA
"Dm_00010047",2205.34160782429,-3.61046367959085,0.0583202762256494,-61.9075202185507,0,0
"Dm_00010048",11.2255315840939,-2.21183460034223,0.597106510521797,-3.70425470392102,0.000212013151927113,0.000390092498233604
"Dm_00010049",5547.99413789769,-0.333569353252768,0.0326014365849459,-10.2317378678582,1.42931087170566e-24,6.01890330764051e-24
"Dm_00010050",515.911013559105,0.0261342901505799,0.0808792598248755,0.323127217127944,0.746598898663713,0.788950378156028
"Dm_00010051",0,NA,NA,NA,NA,NA
"Dm_00010052",0.202649939491566,0.6155197216453,4.00892642856714,0.153537295486188,0.877974581418937,NA
"Dm_00010053",0.489326963605378,-2.49771219229438,2.86602516811468,-0.871489971575308,0.383486679158122,NA
"Dm_00010054",0,NA,NA,NA,NA,NA
"Dm_00010055",0,NA,NA,NA,NA,NA
"Dm_00010056",649.470794386345,0.533930302895141,0.0770798893383705,6.92697287811686,4.2994096917787e-12,1.22614781478957e-11
"Dm_00010057",30.2571563372681,-0.503927169110876,0.341094162791671,-1.47738432398404,0.139572645802067,0.180611473243141
"Dm_00010058",660.091121004438,-0.166752782290529,0.0727940789487742,-2.29074650986207,0.0219780789509588,0.0326397419371918
"Dm_00010059",741.961896301671,-0.31454256190179,0.0687848232639907,-4.57284829670348,4.81138501568853e-06,1.00093321660229e-05
"Dm_00010060",154.717803374985,-0.212289268432533,0.148853677746434,-1.42616072136396,0.153821954638643,0.197342974274639
"Dm_00010061",175.178307864613,-1.1462652084282,0.148935644009254,-7.69637930566158,1.39975891264375e-14,4.40837278490951e-14
"Dm_00010062",571.83099591881,-0.0655691026453981,0.078356749126215,-0.83680223307607,0.402703741988821,0.465847269522527
"Dm_00010063",799.769590317848,0.819060484606325,0.0679528327310226,12.0533677800955,1.86184272782397e-33,9.4103623912316e-33
"Dm_00010064",96.9844603064834,1.94863442346359,0.211610410874353,9.2085943003089,3.3042353518853e-20,1.24351773520387e-19
"Dm_00010065",2919.55774787886,-0.097261265875069,0.0373351758516496,-2.60508390964956,0.00918517622625358,0.0143480271351532
"Dm_00010066",0,NA,NA,NA,NA,NA
"Dm_00010067",772.712645771662,0.432985504409672,0.0700411127451365,6.18187643570437,6.33441000821552e-10,1.64604139252135e-09
"Dm_00010068",1038.73839766371,0.288271713819469,0.0600307014334389,4.80207138907248,1.57032684606579e-06,3.37883154373332e-06
"Dm_00010069",7.67210399911497,2.79995917282869,0.846657358347704,3.30707475134092,0.000942757309477371,0.00163622586401919
"Dm_00010070",0,NA,NA,NA,NA,NA
"Dm_00010071",1573.31246928466,-0.471244772146129,0.0497821281075199,-9.46614357522704,2.90366178614622e-21,1.12287085311532e-20
"Dm_00010072",1453.79294799401,-0.056126855457338,0.051273339770698,-1.09465963614513,0.273665778305443,0.330930233842946
"Dm_00010073",334.669554827945,0.111986504035521,0.101790683390185,1.10016457602759,0.271260421891544,0.328368959157915
"Dm_00010074",0,NA,NA,NA,NA,NA
"Dm_00010075",0,NA,NA,NA,NA,NA
"Dm_00010076",0,NA,NA,NA,NA,NA
"Dm_00010077",1.39689064872602,-4.06806624210843,1.78124724178939,-2.28383019867683,0.0223815121477563,0.0331988280856874
"Dm_00010078",3.88817218520586,-3.74281933195255,1.305621574477,-2.86669537722049,0.00414782046031147,0.00672885472484835
"Dm_00010079",969.760535469643,-1.55832688523216,0.0651414097892622,-23.9222161490437,1.79889070484809e-126,2.27736147618506e-125
"Dm_00010080",10.0120099721282,0.310761374257613,0.578446721459056,0.537234221803104,0.591105835282305,0.649603432194729
"Dm_00010081",487.052180572045,-0.0402854517801682,0.0880889674514478,-0.457326870159677,0.647436119057506,0.700444376793876
"Dm_00010082",127.0320046657,0.138028159102086,0.159733275864351,0.864116498927268,0.387523896357722,0.450501808174084
"Dm_00010083",321.875266912042,-0.573066785053238,0.102541383640433,-5.58863909095208,2.2885603134114e-08,5.46671773924603e-08
"Dm_00010084",1321.56029346097,-0.324985543955057,0.056387514855982,-5.76343087268688,8.24210203012172e-09,2.0206851032022e-08
"Dm_00010085",0.759955007461461,1.55276808172247,3.9669401227783,0.391427153842435,0.6954815243509,NA
"Dm_00010086",0.104599067373899,0.605780435928245,4.08001868677506,0.148474917012468,0.881967979863132,NA
"Dm_00010087",0,NA,NA,NA,NA,NA
"Dm_00010088",13.1969087909591,0.162597787901036,0.499792349145587,0.325330686191982,0.744930808720107,0.787499689577799
"Dm_00010089",44.3426877539563,0.251478669869622,0.270917316896082,0.928248783617195,0.353278534486257,0.415398861698074
"Dm_00010090",87.8824433650011,-0.450600222103646,0.192484088040547,-2.34097387836405,0.019233512742532,0.0288421582706398
"Dm_00010091",251.741237885422,-0.45029399981947,0.113834391450032,-3.95569382928643,7.63128452295407e-05,0.000145792520220047
"Dm_00010092",261.569019400143,0.0491060327978063,0.118562649916982,0.414177928986832,0.678743804377291,0.728747876921995
"Dm_00010093",1216.88335281522,-1.33514513136756,0.0562456798167193,-23.7377365820491,1.47087613993886e-124,1.8445893410111e-123
"Dm_00010094",0,NA,NA,NA,NA,NA
"Dm_00010095",369.353472532111,-9.33869428426158,0.72593013265304,-12.8644532912991,7.1344927201858e-38,3.88584589885681e-37
"Dm_00010096",0.202303199819725,0.616382920266246,4.01156343273998,0.153651545239369,0.877884492254733,NA
"Dm_00010097",381.587647553301,-0.253375763348041,0.093359625314846,-2.71397579514224,0.00664810235057507,0.0105591001304121
"Dm_00010098",7.98970013070218,0.287122222517614,0.64308016136795,0.446479676665584,0.655250789898463,0.707559426409016
"Dm_00010099",2.42492235907879,-0.429103241266539,1.20545434082262,-0.355968058461437,0.721864486106988,0.767664083399154
"Dm_00010100",2.61435432562422,0.0771945535942521,1.10070232896731,0.0701320889060685,0.944088526320115,0.956952999798243
"Dm_00010101",213.554090805692,0.38390262955948,0.127919270929864,3.00113209502239,0.0026897785391604,0.00446075615956521
"Dm_00010102",614.237820467515,0.31945531507965,0.241670351328803,1.32186390810107,0.186213472663871,0.234168014897231
"Dm_00010103",0.870914312832664,-1.45230683183526,2.04612581166888,-0.709783740351097,0.477838253531819,0.540723268016136
"Dm_00010104",79.2333785049969,-1.48099878494583,0.22179976639455,-6.67718820907746,2.43570069983005e-11,6.75144337410019e-11
"Dm_00010105",806.179407107766,2.95646755790416,0.0867457643634532,34.0819817497596,1.36404475699055e-254,3.08297234482525e-253
"Dm_00010106",206.665818218007,0.97439758890934,0.131121261974212,7.4312706744767,1.07559352602808e-13,3.26287158360214e-13
"Dm_00010107",1656.96749041763,0.734223330637096,0.049249887008342,14.9081221346301,2.9184552728397e-50,1.93219368125696e-49
"Dm_00010108",2.19995637559942,0.854555833995918,1.25624887800418,0.680244057494057,0.496349939987722,0.559258677628751
"Dm_00010109",1512.9030459857,-0.19055446903006,0.0516931451949651,-3.68626184983265,0.000227572201589331,0.000417472242328611
"Dm_00010110",718.113439591531,0.426468088791195,0.0722998036273899,5.8986064608014,3.6658440729073e-09,9.17148793850259e-09
"Dm_00010111",203.74937848623,-0.659550117157533,0.134993141317797,-4.88580464695491,1.03007294535704e-06,2.24170097533024e-06
"Dm_00010112",4615.79696644473,-0.809333012209924,0.0331421400021406,-24.4200589387906,1.04722282865228e-131,1.37133058134974e-130
"Dm_00010113",3.64519507489411,0.709619609043651,1.01283303126812,0.700628422589232,0.483534935928327,0.546204012757665
"Dm_00010114",156.071660199404,-0.439281136443765,0.145481996543783,-3.01948795644665,0.00253202359764752,0.00421266808167556
"Dm_00010115",50.1796219363006,0.142890085578725,0.258389046788757,0.553003648392044,0.580260911920085,0.639838417347382
"Dm_00010116",720.021622745529,0.328591028192565,0.0700917385467405,4.68801366616758,2.75869600196635e-06,5.82921608655297e-06
"Dm_00010117",672.289811782281,-0.211357604866204,0.0740754239894399,-2.85327566800475,0.00432710670603025,0.007002141047543
"Dm_00010118",936.13925720543,0.321698990025092,0.0618438919685489,5.20179082824693,1.97377301425072e-07,4.47369911813598e-07
"Dm_00010119",1454.15082034826,0.274337453935188,0.0511589791154944,5.36244973371841,8.21008192841624e-08,1.91233960725643e-07
"Dm_00010120",825.906603431232,-2.71230494883191,0.080730362711275,-33.5970861239932,1.85022137422788e-247,4.08375757660614e-246
"Dm_00010121",35.0771884363394,-0.0107346288734754,0.327971322927993,-0.0327303886743544,0.973889590210291,0.980137183807866
"Dm_00010122",856.887812199299,0.210718686333353,0.0665011886888125,3.16864541052635,0.00153151117148592,0.0026043827594174
"Dm_00010123",1115.20383518897,0.0619574364887566,0.0596592648862214,1.03852162119192,0.299027274637791,0.358214886117228
"Dm_00010124",2408.71812270749,0.492061414709404,0.0428680063151608,11.4785234258814,1.69144431996579e-30,8.08920860971088e-30
"Dm_00010125",43.1755218286767,0.253568022981374,0.288937731801339,0.877587089095435,0.380167838294966,0.443173726844617
"Dm_00010126",5966.66905380858,-0.299058321885726,0.0295708056668767,-10.1132963793649,4.82335149036928e-24,2.00684530808344e-23
"Dm_00010127",733.937386810627,-0.0658808897179843,0.0713894980563759,-0.922837273151276,0.356092013431778,0.418052384479306
"Dm_00010128",16.2220814894929,0.128209581255209,0.452702260891289,0.283209500661179,0.777016245901655,0.815706486053813
"Dm_00010129",1365.20771438872,-0.275951496340475,0.0522433121436186,-5.28204443818331,1.2775020005596e-07,2.92915704441249e-07
"Dm_00010130",2190.41180328655,-0.247865967943741,0.0444939306354801,-5.57078155163232,2.53599134723347e-08,6.04512640226873e-08
"Dm_00010131",84.6976137061029,-0.406039862991009,0.196649785638837,-2.06478670531954,0.0389431863299585,0.0557745339346635
"Dm_00010132",154.62558098985,-0.585317983026011,0.145808952698887,-4.01428013981257,5.96274942222082e-05,0.00011482059717735
"Dm_00010133",264.871185367362,0.390668209884926,0.120286399868888,3.2478169627718,0.00116294055369796,0.00199971789601061
